Date,Service_Provider
7/9/16 18:52,Uber
7/9/16 18:53,Uber
7/9/16 18:54,Uber
7/9/16 18:54,Uber
7/9/16 18:54,Uber
7/9/16 18:55,Uber
7/9/16 18:57,Uber
7/9/16 18:57,Uber
7/9/16 18:58,Uber
7/9/16 18:58,Uber
7/9/16 18:58,Lyft
7/9/16 18:58,Uber
7/9/16 19:00,Uber
7/9/16 19:01,Uber
7/9/16 19:02,Uber
7/9/16 19:04,Uber
7/9/16 19:04,Uber
7/9/16 19:04,Lyft
7/9/16 19:06,Uber
7/9/16 19:06,Uber
7/9/16 19:06,Uber
7/9/16 19:07,Lyft
7/9/16 19:09,Uber
7/9/16 19:10,Uber
7/9/16 19:11,Lyft
7/9/16 19:11,Uber
7/9/16 19:12,Uber
7/9/16 19:13,Uber
7/9/16 19:14,Uber
7/9/16 19:15,Uber
7/9/16 19:15,Uber
7/9/16 19:16,Uber
7/9/16 19:17,Lyft
7/9/16 19:20,Uber
7/9/16 19:21,Uber
7/9/16 19:22,Uber
7/9/16 19:22,Uber
7/9/16 19:23,Lyft
7/9/16 19:23,Uber
7/9/16 19:24,Uber
7/9/16 19:24,Uber
7/9/16 19:24,Lyft
7/9/16 19:25,Uber
7/9/16 19:25,Uber
7/9/16 19:25,Uber
7/9/16 19:26,Uber
7/9/16 19:27,Lyft
7/9/16 19:28,Uber
7/9/16 19:28,Uber
7/9/16 19:29,Lyft
7/9/16 19:29,Uber
7/9/16 19:29,Uber
7/9/16 19:29,Uber
7/9/16 19:29,Uber
7/9/16 19:30,Uber
7/9/16 19:30,Uber
7/9/16 19:31,Uber
7/9/16 19:32,Uber
7/9/16 19:34,Uber
7/9/16 19:35,Uber
7/9/16 19:36,Uber
7/9/16 19:36,Uber
7/9/16 19:36,Uber
7/9/16 19:36,Uber
7/9/16 19:36,Uber
7/9/16 19:36,Uber
7/9/16 19:37,Uber
7/9/16 19:38,Uber
7/9/16 19:38,Uber
7/9/16 19:38,Uber
7/9/16 19:39,Uber
7/9/16 19:39,Uber
7/9/16 19:39,Uber
7/9/16 19:39,Uber
7/9/16 19:41,Uber
7/9/16 19:43,Uber
7/9/16 19:43,Lyft
7/9/16 19:44,Uber
7/9/16 19:45,Uber
7/9/16 19:45,Uber
7/9/16 19:46,Lyft
7/9/16 19:47,Lyft
7/9/16 19:47,Uber
7/9/16 19:47,Lyft
7/9/16 19:48,Uber
7/9/16 19:49,Uber
7/9/16 19:50,Lyft
7/9/16 19:50,Uber
7/9/16 19:50,Uber
7/9/16 19:52,Uber
7/9/16 19:53,Uber
7/9/16 19:56,Uber
7/9/16 19:56,Lyft
7/9/16 19:57,Uber
7/9/16 19:58,Uber
7/9/16 19:59,Uber
7/9/16 19:59,Uber
7/9/16 20:00,Uber
7/9/16 20:01,Uber
7/9/16 20:03,Uber
7/9/16 20:04,Uber
7/9/16 20:04,Uber
7/9/16 20:05,Uber
7/9/16 20:05,Uber
7/9/16 20:08,Lyft
7/9/16 20:09,Uber
7/9/16 20:09,Uber
7/9/16 20:09,Uber
7/9/16 20:10,Uber
7/9/16 20:10,Uber
7/9/16 20:14,Uber
7/9/16 20:14,Uber
7/9/16 20:15,Uber
7/9/16 20:16,Lyft
7/9/16 20:16,Lyft
7/9/16 20:18,Lyft
7/9/16 20:18,Uber
7/9/16 20:19,Uber
7/9/16 20:19,Lyft
7/9/16 20:20,Uber
7/9/16 20:20,Uber
7/9/16 20:22,Lyft
7/9/16 20:22,Uber
7/9/16 20:26,Uber
7/9/16 20:27,Uber
7/9/16 20:27,Uber
7/9/16 20:28,Uber
7/9/16 20:28,Uber
7/9/16 20:29,Uber
7/9/16 20:32,Uber
7/9/16 20:34,Uber
7/9/16 20:34,Uber
7/9/16 20:35,Uber
7/9/16 20:36,Uber
7/9/16 20:36,Uber
7/9/16 20:38,Uber
7/9/16 20:38,Uber
7/9/16 20:38,Uber
7/9/16 20:38,Uber
7/9/16 20:38,Uber
7/9/16 20:39,Uber
7/9/16 20:41,Lyft
7/9/16 20:41,Uber
7/9/16 20:41,Uber
7/9/16 20:42,Uber
7/9/16 20:42,Uber
7/9/16 20:43,Lyft
7/9/16 20:44,Uber
7/9/16 20:44,Uber
7/9/16 20:45,Lyft
7/9/16 20:45,Uber
7/9/16 20:45,Uber
7/9/16 20:46,Uber
7/9/16 20:46,Uber
7/9/16 20:50,Uber
7/9/16 20:50,Lyft
7/9/16 20:51,Uber
7/9/16 20:53,Lyft
7/9/16 20:53,Uber
7/9/16 20:54,Uber
7/9/16 20:56,Lyft
7/9/16 20:57,Uber
7/9/16 20:57,Uber
7/9/16 20:58,Lyft
7/9/16 20:59,Uber
7/9/16 20:59,Uber
7/9/16 21:00,Uber
7/9/16 21:01,Uber
7/9/16 21:02,Uber
7/9/16 21:03,Uber
7/9/16 21:03,Uber
7/9/16 21:04,Uber
7/9/16 21:04,Uber
7/9/16 21:05,Uber
7/9/16 21:06,Uber
7/9/16 21:06,Uber
7/9/16 21:07,Uber
7/9/16 21:07,Lyft
7/9/16 21:07,Lyft
7/9/16 21:09,Uber
7/9/16 21:09,Uber
7/9/16 21:10,Uber
7/9/16 21:10,Lyft
7/9/16 21:11,Uber
7/9/16 21:11,Uber
7/9/16 21:12,Uber
7/9/16 21:12,Uber
7/9/16 21:13,Uber
7/9/16 21:15,Uber
7/9/16 21:15,Uber
7/9/16 21:15,Uber
7/9/16 21:16,Uber
7/9/16 21:16,Uber
7/9/16 21:17,Uber
7/9/16 21:18,Uber
7/9/16 21:19,Uber
7/9/16 21:19,Uber
7/9/16 21:19,Uber
7/9/16 21:20,Uber
7/9/16 21:21,Lyft
7/9/16 21:21,Uber
7/9/16 21:21,Uber
7/9/16 21:22,Lyft
7/9/16 21:22,Uber
7/9/16 21:23,Uber
7/9/16 21:24,Uber
7/9/16 21:24,Uber
7/9/16 21:25,Uber
7/9/16 21:25,Uber
7/9/16 21:25,Lyft
7/9/16 21:26,Uber
7/9/16 21:26,Uber
7/9/16 21:26,Uber
7/9/16 21:27,Lyft
7/9/16 21:27,Lyft
7/9/16 21:29,Uber
7/9/16 21:30,Uber
7/9/16 21:30,Uber
7/9/16 21:30,Uber
7/9/16 21:30,Uber
7/9/16 21:32,Uber
7/9/16 21:33,Uber
7/9/16 21:33,Uber
7/9/16 21:34,Uber
7/9/16 21:34,Uber
7/9/16 21:35,Uber
7/9/16 21:35,Uber
7/9/16 21:36,Uber
7/9/16 21:37,Uber
7/9/16 21:37,Uber
7/9/16 21:38,Uber
7/9/16 21:38,Uber
7/9/16 21:38,Lyft
7/9/16 21:40,Uber
7/9/16 21:40,Uber
7/9/16 21:40,Uber
7/9/16 21:40,Lyft
7/9/16 21:40,Uber
7/9/16 21:41,Uber
7/9/16 21:41,Uber
7/9/16 21:41,Uber
7/9/16 21:43,Uber
7/9/16 21:43,Uber
7/9/16 21:45,Uber
7/9/16 21:46,Uber
7/9/16 21:47,Uber
7/9/16 21:47,Uber
7/9/16 21:49,Uber
7/9/16 21:50,Uber
7/9/16 21:50,Lyft
7/9/16 21:51,Lyft
7/9/16 21:51,Uber
7/9/16 21:51,Uber
7/9/16 21:51,Uber
7/9/16 21:52,Uber
7/9/16 21:53,Uber
7/9/16 21:53,Uber
7/9/16 21:53,Lyft
7/9/16 21:53,Uber
7/9/16 21:54,Uber
7/9/16 21:55,Uber
7/9/16 21:55,Uber
7/9/16 21:55,Uber
7/9/16 21:56,Uber
7/9/16 21:56,Lyft
7/9/16 21:57,Uber
7/9/16 21:57,Uber
7/9/16 21:57,Uber
7/9/16 21:58,Uber
7/9/16 21:58,Uber
7/9/16 21:58,Uber
7/9/16 21:59,Uber
7/9/16 21:59,Uber
7/9/16 21:59,Uber
7/9/16 21:59,Uber
7/9/16 21:59,Uber
7/9/16 22:00,Uber
7/9/16 22:00,Lyft
7/9/16 22:01,Uber
7/9/16 22:02,Uber
7/9/16 22:03,Uber
7/9/16 22:04,Uber
7/9/16 22:05,Uber
7/9/16 22:05,Uber
7/9/16 22:07,Uber
7/9/16 22:07,Uber
7/9/16 22:07,Uber
7/9/16 22:08,Uber
7/9/16 22:08,Uber
7/9/16 22:09,Lyft
7/9/16 22:09,Uber
7/9/16 22:09,Uber
7/9/16 22:10,Uber
7/9/16 22:10,Uber
7/9/16 22:10,Uber
7/9/16 22:11,Uber
7/9/16 22:11,Uber
7/9/16 22:12,Lyft
7/9/16 22:12,Lyft
7/9/16 22:13,Uber
7/9/16 22:14,Uber
7/9/16 22:15,Uber
7/9/16 22:15,Uber
7/9/16 22:15,Lyft
7/9/16 22:15,Lyft
7/9/16 22:15,Uber
7/9/16 22:15,Uber
7/9/16 22:16,Uber
7/9/16 22:18,Uber
7/9/16 22:18,Lyft
7/9/16 22:18,Uber
7/9/16 22:18,Lyft
7/9/16 22:19,Uber
7/9/16 22:19,Uber
7/9/16 22:20,Lyft
7/9/16 22:20,Uber
7/9/16 22:22,Uber
7/9/16 22:22,Uber
7/9/16 22:23,Uber
7/9/16 22:24,Uber
7/9/16 22:25,Uber
7/9/16 22:25,Lyft
7/9/16 22:25,Uber
7/9/16 22:26,Uber
7/9/16 22:26,Uber
7/9/16 22:26,Uber
7/9/16 22:26,Uber
7/9/16 22:26,Uber
7/9/16 22:26,Uber
7/9/16 22:26,Uber
7/9/16 22:27,Uber
7/9/16 22:27,Uber
7/9/16 22:27,Uber
7/9/16 22:28,Uber
7/9/16 22:28,Uber
7/9/16 22:29,Uber
7/9/16 22:29,Uber
7/9/16 22:30,Uber
7/9/16 22:30,Uber
7/9/16 22:31,Uber
7/9/16 22:31,Uber
7/9/16 22:32,Uber
7/9/16 22:32,Lyft
7/9/16 22:33,Uber
7/9/16 22:33,Uber
7/9/16 22:33,Lyft
7/9/16 22:33,Uber
7/9/16 22:34,Uber
7/9/16 22:34,Uber
7/9/16 22:34,Uber
7/9/16 22:35,Uber
7/9/16 22:36,Uber
7/9/16 22:36,Uber
7/9/16 22:36,Uber
7/9/16 22:36,Uber
7/9/16 22:37,Uber
7/9/16 22:37,Uber
7/9/16 22:38,Uber
7/9/16 22:38,Uber
7/9/16 22:39,Uber
7/9/16 22:40,Uber
7/9/16 22:41,Lyft
7/9/16 22:41,Uber
7/9/16 22:41,Lyft
7/9/16 22:42,Uber
7/9/16 22:42,Uber
7/9/16 22:42,Uber
7/9/16 22:43,Uber
7/9/16 22:44,Uber
7/9/16 22:47,Uber
7/9/16 22:47,Uber
7/9/16 22:48,Lyft
7/9/16 22:50,Uber
7/9/16 22:50,Uber
7/9/16 22:52,Uber
7/9/16 22:52,Uber
7/9/16 22:53,Uber
7/9/16 22:53,Uber
7/9/16 22:53,Uber
7/9/16 22:54,Uber
7/9/16 22:55,Uber
7/9/16 22:55,Uber
7/9/16 22:56,Uber
7/9/16 22:56,Lyft
7/9/16 22:58,Uber
7/9/16 22:59,Uber
7/9/16 23:01,Lyft
7/9/16 23:02,Uber
7/9/16 23:02,Uber
7/9/16 23:03,Uber
7/9/16 23:08,Uber
7/9/16 23:13,Lyft
7/9/16 23:14,Uber
7/9/16 23:15,Uber
7/9/16 23:15,Uber
7/9/16 23:15,Uber
7/9/16 23:15,Uber
7/9/16 23:15,Lyft
7/9/16 23:18,Uber
7/9/16 23:19,Lyft
7/9/16 23:20,Uber
7/9/16 23:21,Uber
7/9/16 23:23,Lyft
7/9/16 23:28,Uber
7/9/16 23:29,Uber
7/9/16 23:30,Uber
7/9/16 23:30,Lyft
7/9/16 23:31,Uber
7/9/16 23:32,Uber
7/9/16 23:35,Uber
7/9/16 23:35,Uber
7/9/16 23:35,Uber
7/9/16 23:35,Uber
7/9/16 23:37,Lyft
7/9/16 23:37,Uber
7/9/16 23:38,Uber
7/9/16 23:38,Uber
7/9/16 23:39,Uber
7/9/16 23:39,Lyft
7/9/16 23:39,Lyft
7/9/16 23:41,Lyft
7/9/16 23:41,Uber
7/9/16 23:42,Uber
7/9/16 23:42,Uber
7/9/16 23:42,Uber
7/9/16 23:43,Uber
7/9/16 23:43,Uber
7/9/16 23:44,Lyft
7/9/16 23:44,Uber
7/9/16 23:44,Uber
7/9/16 23:45,Uber
7/9/16 23:46,Uber
7/9/16 23:47,Uber
7/9/16 23:47,Uber
7/9/16 23:47,Uber
7/9/16 23:49,Uber
7/9/16 23:50,Lyft
7/9/16 23:50,Uber
7/9/16 23:51,Uber
7/9/16 23:51,Uber
7/9/16 23:52,Lyft
7/9/16 23:53,Uber
7/9/16 23:53,Uber
7/9/16 23:53,Uber
7/9/16 23:56,Uber
7/9/16 23:56,Uber
7/9/16 23:57,Uber
7/10/16 0:00,Uber
7/10/16 0:00,Uber
7/10/16 0:01,Uber
7/10/16 0:02,Uber
7/10/16 0:04,Uber
7/10/16 0:04,Uber
7/10/16 0:09,Uber
7/10/16 0:11,Uber
7/10/16 0:11,Uber
7/10/16 0:11,Uber
7/10/16 0:13,Uber
7/10/16 0:16,Uber
7/10/16 0:16,Lyft
7/10/16 0:17,Uber
7/10/16 0:18,Uber
7/10/16 0:24,Uber
7/10/16 0:24,Uber
7/10/16 0:27,Uber
7/10/16 0:29,Uber
7/10/16 0:35,Lyft
7/10/16 0:36,Uber
7/10/16 0:41,Uber
7/10/16 0:43,Lyft
7/10/16 0:44,Uber
7/10/16 0:45,Uber
7/10/16 0:45,Uber
7/10/16 0:48,Lyft
7/10/16 0:52,Lyft
7/10/16 0:53,Uber
7/10/16 0:55,Uber
7/10/16 0:56,Uber
7/10/16 0:58,Uber
7/10/16 1:03,Uber
7/10/16 1:05,Uber
7/10/16 1:06,Uber
7/10/16 1:09,Uber
7/10/16 1:14,Uber
7/10/16 1:19,Uber
7/10/16 1:21,Uber
7/10/16 1:34,Uber
7/10/16 1:43,Uber
7/10/16 2:35,Uber
7/10/16 3:05,Uber
7/10/16 3:14,Uber
7/10/16 3:15,Lyft
7/10/16 3:16,Lyft
7/10/16 3:17,Uber
7/10/16 3:17,Uber
7/10/16 3:17,Uber
7/10/16 3:18,Uber
7/10/16 3:20,Uber
7/10/16 3:21,Uber
7/10/16 3:24,Uber
7/10/16 3:24,Uber
7/10/16 3:37,Uber
7/10/16 3:40,Uber
7/10/16 4:27,Uber
7/10/16 4:59,Uber
7/10/16 6:13,Uber
7/10/16 6:16,Uber
7/10/16 6:26,Uber
7/10/16 6:27,Uber
7/10/16 6:29,Uber
7/10/16 6:29,Uber
7/10/16 6:36,Uber
7/10/16 6:38,Uber
7/10/16 6:40,Uber
7/10/16 6:40,Uber
7/10/16 6:44,Uber
7/10/16 6:45,Uber
7/10/16 6:46,Uber
7/10/16 6:50,Uber
7/10/16 6:52,Lyft
7/10/16 6:54,Uber
7/10/16 6:55,Uber
7/10/16 6:55,Lyft
7/10/16 6:55,Uber
7/10/16 6:56,Uber
7/10/16 7:00,Uber
7/10/16 7:02,Lyft
7/10/16 7:04,Lyft
7/10/16 7:06,Lyft
7/10/16 7:07,Uber
7/10/16 7:07,Uber
7/10/16 7:11,Uber
7/10/16 7:21,Uber
7/10/16 7:23,Uber
7/10/16 7:27,Uber
7/10/16 7:27,Uber
7/10/16 7:30,Uber
7/10/16 7:31,Uber
7/10/16 7:33,Lyft
7/10/16 7:34,Uber
7/10/16 7:35,Uber
7/10/16 7:40,Uber
7/10/16 7:46,Uber
7/10/16 7:47,Uber
7/10/16 7:48,Uber
7/10/16 7:48,Uber
7/10/16 7:53,Uber
7/10/16 8:01,Lyft
7/10/16 8:06,Lyft
7/10/16 8:07,Uber
7/10/16 8:09,Uber
7/10/16 8:11,Uber
7/10/16 8:12,Uber
7/10/16 8:13,Lyft
7/10/16 8:14,Uber
7/10/16 8:15,Uber
7/10/16 8:17,Uber
7/10/16 8:17,Uber
7/10/16 8:17,Lyft
7/10/16 8:18,Uber
7/10/16 8:18,Uber
7/10/16 8:18,Lyft
7/10/16 8:19,Uber
7/10/16 8:22,Uber
7/10/16 8:22,Uber
7/10/16 8:23,Lyft
7/10/16 8:26,Uber
7/10/16 8:27,Uber
7/10/16 8:29,Lyft
7/10/16 8:33,Uber
7/10/16 8:36,Lyft
7/10/16 8:36,Uber
7/10/16 8:38,Uber
7/10/16 8:38,Uber
7/10/16 8:43,Uber
7/10/16 8:44,Lyft
7/10/16 8:45,Uber
7/10/16 8:46,Uber
7/10/16 8:47,Lyft
7/10/16 8:48,Uber
7/10/16 8:48,Lyft
7/10/16 8:51,Uber
7/10/16 8:51,Uber
7/10/16 8:51,Uber
7/10/16 8:55,Uber
7/10/16 8:57,Uber
7/10/16 8:57,Uber
7/10/16 8:57,Uber
7/10/16 8:57,Uber
7/10/16 8:59,Uber
7/10/16 8:59,Uber
7/10/16 9:00,Uber
7/10/16 9:01,Uber
7/10/16 9:01,Uber
7/10/16 9:02,Uber
7/10/16 9:02,Uber
7/10/16 9:03,Uber
7/10/16 9:03,Uber
7/10/16 9:04,Uber
7/10/16 9:05,Lyft
7/10/16 9:06,Uber
7/10/16 9:07,Uber
7/10/16 9:07,Lyft
7/10/16 9:08,Uber
7/10/16 9:10,Lyft
7/10/16 9:11,Uber
7/10/16 9:11,Uber
7/10/16 9:12,Lyft
7/10/16 9:12,Uber
7/10/16 9:12,Uber
7/10/16 9:13,Lyft
7/10/16 9:13,Lyft
7/10/16 9:14,Lyft
7/10/16 9:15,Uber
7/10/16 9:15,Uber
7/10/16 9:17,Uber
7/10/16 9:17,Uber
7/10/16 9:17,Uber
7/10/16 9:18,Uber
7/10/16 9:18,Uber
7/10/16 9:18,Lyft
7/10/16 9:19,Uber
7/10/16 9:19,Uber
7/10/16 9:20,Uber
7/10/16 9:24,Lyft
7/10/16 9:24,Uber
7/10/16 9:25,Uber
7/10/16 9:25,Uber
7/10/16 9:25,Uber
7/10/16 9:26,Uber
7/10/16 9:27,Uber
7/10/16 9:27,Uber
7/10/16 9:27,Uber
7/10/16 9:27,Uber
7/10/16 9:28,Uber
7/10/16 9:28,Uber
7/10/16 9:30,Uber
7/10/16 9:30,Uber
7/10/16 9:30,Uber
7/10/16 9:31,Uber
7/10/16 9:31,Uber
7/10/16 9:31,Lyft
7/10/16 9:32,Uber
7/10/16 9:32,Uber
7/10/16 9:32,Lyft
7/10/16 9:33,Uber
7/10/16 9:33,Uber
7/10/16 9:33,Uber
7/10/16 9:33,Uber
7/10/16 9:34,Uber
7/10/16 9:35,Uber
7/10/16 9:35,Uber
7/10/16 9:36,Uber
7/10/16 9:36,Uber
7/10/16 9:36,Uber
7/10/16 9:37,Uber
7/10/16 9:37,Uber
7/10/16 9:37,Uber
7/10/16 9:40,Uber
7/10/16 9:40,Uber
7/10/16 9:40,Uber
7/10/16 9:41,Uber
7/10/16 9:42,Uber
7/10/16 9:42,Uber
7/10/16 9:42,Uber
7/10/16 9:43,Uber
7/10/16 9:43,Lyft
7/10/16 9:43,Uber
7/10/16 9:43,Uber
7/10/16 9:43,Uber
7/10/16 9:43,Uber
7/10/16 9:43,Lyft
7/10/16 9:43,Uber
7/10/16 9:44,Uber
7/10/16 9:44,Uber
7/10/16 9:44,Uber
7/10/16 9:44,Uber
7/10/16 9:44,Uber
7/10/16 9:44,Uber
7/10/16 9:45,Uber
7/10/16 9:45,Uber
7/10/16 9:45,Uber
7/10/16 9:46,Uber
7/10/16 9:47,Uber
7/10/16 9:50,Uber
7/10/16 9:52,Uber
7/10/16 9:53,Uber
7/10/16 9:53,Lyft
7/10/16 9:53,Uber
7/10/16 9:53,Uber
7/10/16 9:54,Uber
7/10/16 9:54,Uber
7/10/16 9:55,Uber
7/10/16 9:56,Uber
7/10/16 9:57,Uber
7/10/16 9:57,Uber
7/10/16 9:58,Uber
7/10/16 9:58,Uber
7/10/16 10:00,Uber
7/10/16 10:00,Uber
7/10/16 10:00,Uber
7/10/16 10:03,Uber
7/10/16 10:04,Uber
7/10/16 10:04,Lyft
7/10/16 10:06,Lyft
7/10/16 10:06,Uber
7/10/16 10:07,Uber
7/10/16 10:09,Uber
7/10/16 10:09,Uber
7/10/16 10:10,Uber
7/10/16 10:11,Uber
7/10/16 10:12,Uber
7/10/16 10:12,Uber
7/10/16 10:14,Lyft
7/10/16 10:15,Uber
7/10/16 10:19,Uber
7/10/16 10:20,Uber
7/10/16 10:21,Lyft
7/10/16 10:21,Lyft
7/10/16 10:23,Lyft
7/10/16 10:24,Uber
7/10/16 10:24,Uber
7/10/16 10:24,Lyft
7/10/16 10:25,Uber
7/10/16 10:25,Lyft
7/10/16 10:28,Uber
7/10/16 10:29,Uber
7/10/16 10:29,Uber
7/10/16 10:30,Uber
7/10/16 10:31,Uber
7/10/16 10:32,Uber
7/10/16 10:32,Uber
7/10/16 10:32,Lyft
7/10/16 10:33,Uber
7/10/16 10:35,Lyft
7/10/16 10:36,Uber
7/10/16 10:37,Uber
7/10/16 10:38,Lyft
7/10/16 10:39,Uber
7/10/16 10:39,Uber
7/10/16 10:42,Uber
7/10/16 10:43,Uber
7/10/16 10:44,Uber
7/10/16 10:44,Uber
7/10/16 10:45,Uber
7/10/16 10:45,Uber
7/10/16 10:46,Uber
7/10/16 10:47,Uber
7/10/16 10:48,Uber
7/10/16 10:49,Uber
7/10/16 10:51,Uber
7/10/16 10:51,Uber
7/10/16 10:52,Uber
7/10/16 10:53,Uber
7/10/16 10:55,Uber
7/10/16 10:57,Lyft
7/10/16 11:02,Uber
7/10/16 11:02,Uber
7/10/16 11:05,Lyft
7/10/16 11:05,Uber
7/10/16 11:06,Uber
7/10/16 11:06,Uber
7/10/16 11:07,Lyft
7/10/16 11:07,Uber
7/10/16 11:08,Uber
7/10/16 11:09,Uber
7/10/16 11:09,Uber
7/10/16 11:10,Uber
7/10/16 11:11,Uber
7/10/16 11:12,Uber
7/10/16 11:12,Uber
7/10/16 11:13,Lyft
7/10/16 11:14,Uber
7/10/16 11:14,Uber
7/10/16 11:14,Lyft
7/10/16 11:15,Uber
7/10/16 11:17,Uber
7/10/16 11:18,Lyft
7/10/16 11:19,Uber
7/10/16 11:21,Lyft
7/10/16 11:21,Uber
7/10/16 11:21,Uber
7/10/16 11:22,Uber
7/10/16 11:24,Uber
7/10/16 11:26,Uber
7/10/16 11:26,Uber
7/10/16 11:26,Uber
7/10/16 11:27,Uber
7/10/16 11:27,Lyft
7/10/16 11:27,Uber
7/10/16 11:27,Lyft
7/10/16 11:28,Uber
7/10/16 11:29,Uber
7/10/16 11:29,Uber
7/10/16 11:29,Uber
7/10/16 11:31,Uber
7/10/16 11:31,Uber
7/10/16 11:33,Uber
7/10/16 11:33,Uber
7/10/16 11:34,Uber
7/10/16 11:34,Uber
7/10/16 11:35,Uber
7/10/16 11:36,Uber
7/10/16 11:37,Uber
7/10/16 11:37,Uber
7/10/16 11:37,Uber
7/10/16 11:37,Uber
7/10/16 11:38,Uber
7/10/16 11:39,Uber
7/10/16 11:39,Uber
7/10/16 11:40,Lyft
7/10/16 11:40,Uber
7/10/16 11:42,Uber
7/10/16 11:42,Lyft
7/10/16 11:42,Lyft
7/10/16 11:42,Uber
7/10/16 11:43,Uber
7/10/16 11:43,Uber
7/10/16 11:43,Uber
7/10/16 11:43,Uber
7/10/16 11:44,Uber
7/10/16 11:44,Uber
7/10/16 11:44,Uber
7/10/16 11:44,Uber
7/10/16 11:45,Lyft
7/10/16 11:46,Uber
7/10/16 11:47,Uber
7/10/16 11:47,Uber
7/10/16 11:47,Uber
7/10/16 11:47,Uber
7/10/16 11:48,Uber
7/10/16 11:49,Uber
7/10/16 11:49,Uber
7/10/16 11:49,Uber
7/10/16 11:50,Uber
7/10/16 11:51,Uber
7/10/16 11:52,Uber
7/10/16 11:53,Uber
7/10/16 11:53,Uber
7/10/16 11:54,Uber
7/10/16 11:54,Uber
7/10/16 11:54,Uber
7/10/16 11:55,Uber
7/10/16 11:56,Lyft
7/10/16 11:56,Uber
7/10/16 11:57,Uber
7/10/16 11:57,Uber
7/10/16 11:58,Lyft
7/10/16 11:59,Uber
7/10/16 11:59,Uber
7/10/16 11:59,Uber
7/10/16 12:00,Uber
7/10/16 12:02,Uber
7/10/16 12:04,Lyft
7/10/16 12:05,Uber
7/10/16 12:05,Lyft
7/10/16 12:05,Uber
7/10/16 12:07,Uber
7/10/16 12:08,Uber
7/10/16 12:09,Lyft
7/10/16 12:10,Uber
7/10/16 12:11,Lyft
7/10/16 12:13,Uber
7/10/16 12:13,Uber
7/10/16 12:14,Uber
7/10/16 12:14,Uber
7/10/16 12:15,Uber
7/10/16 12:16,Uber
7/10/16 12:16,Uber
7/10/16 12:16,Uber
7/10/16 12:17,Uber
7/10/16 12:17,Uber
7/10/16 12:18,Uber
7/10/16 12:18,Lyft
7/10/16 12:18,Uber
7/10/16 12:19,Uber
7/10/16 12:20,Uber
7/10/16 12:21,Uber
7/10/16 12:21,Uber
7/10/16 12:23,Uber
7/10/16 12:23,Uber
7/10/16 12:24,Uber
7/10/16 12:24,Lyft
7/10/16 12:24,Uber
7/10/16 12:26,Uber
7/10/16 12:26,Lyft
7/10/16 12:27,Uber
7/10/16 12:28,Uber
7/10/16 12:28,Lyft
7/10/16 12:28,Uber
7/10/16 12:31,Uber
7/10/16 12:32,Uber
7/10/16 12:32,Uber
7/10/16 12:32,Uber
7/10/16 12:33,Uber
7/10/16 12:33,Uber
7/10/16 12:34,Uber
7/10/16 12:35,Uber
7/10/16 12:35,Uber
7/10/16 12:36,Uber
7/10/16 12:37,Uber
7/10/16 12:37,Lyft
7/10/16 12:39,Uber
7/10/16 12:39,Uber
7/10/16 12:41,Uber
7/10/16 12:42,Uber
7/10/16 12:44,Uber
7/10/16 12:45,Uber
7/10/16 12:46,Uber
7/10/16 12:46,Uber
7/10/16 12:49,Uber
7/10/16 12:50,Uber
7/10/16 12:51,Uber
7/10/16 12:52,Lyft
7/10/16 12:52,Lyft
7/10/16 12:53,Uber
7/10/16 12:53,Uber
7/10/16 12:55,Uber
7/10/16 12:55,Uber
7/10/16 12:56,Uber
7/10/16 12:56,Lyft
7/10/16 12:56,Uber
7/10/16 12:56,Uber
7/10/16 12:57,Uber
7/10/16 12:57,Uber
7/10/16 12:58,Uber
7/10/16 12:58,Uber
7/10/16 12:59,Uber
7/10/16 12:59,Uber
7/10/16 13:00,Uber
7/10/16 13:00,Uber
7/10/16 13:00,Uber
7/10/16 13:00,Uber
7/10/16 13:01,Uber
7/10/16 13:02,Uber
7/10/16 13:02,Uber
7/10/16 13:03,Uber
7/10/16 13:03,Uber
7/10/16 13:03,Uber
7/10/16 13:04,Uber
7/10/16 13:04,Lyft
7/10/16 13:05,Lyft
7/10/16 13:05,Uber
7/10/16 13:06,Uber
7/10/16 13:06,Uber
7/10/16 13:06,Uber
7/10/16 13:06,Uber
7/10/16 13:07,Uber
7/10/16 13:08,Uber
7/10/16 13:09,Uber
7/10/16 13:09,Uber
7/10/16 13:09,Lyft
7/10/16 13:11,Uber
7/10/16 13:12,Uber
7/10/16 13:12,Uber
7/10/16 13:13,Lyft
7/10/16 13:13,Uber
7/10/16 13:13,Uber
7/10/16 13:13,Uber
7/10/16 13:13,Uber
7/10/16 13:14,Uber
7/10/16 13:15,Lyft
7/10/16 13:15,Uber
7/10/16 13:15,Uber
7/10/16 13:16,Uber
7/10/16 13:17,Lyft
7/10/16 13:18,Uber
7/10/16 13:18,Uber
7/10/16 13:19,Uber
7/10/16 13:19,Uber
7/10/16 13:20,Uber
7/10/16 13:21,Lyft
7/10/16 13:21,Uber
7/10/16 13:22,Uber
7/10/16 13:23,Uber
7/10/16 13:24,Uber
7/10/16 13:24,Uber
7/10/16 13:24,Uber
7/10/16 13:25,Lyft
7/10/16 13:25,Uber
7/10/16 13:26,Uber
7/10/16 13:27,Uber
7/10/16 13:27,Uber
7/10/16 13:27,Lyft
7/10/16 13:28,Uber
7/10/16 13:29,Uber
7/10/16 13:30,Uber
7/10/16 13:31,Uber
